Device Time, Accelerator PedalPosition E(%),Air Fuel Ratio(Measured)(:1),Engine RPM(rpm),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Short Term(%),Mass Air Flow Rate(g/s),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 2 sensor 2(V),Timing Advance(°)
10-apr.-2017 20:22:38.748,39.60784531,13.4510746,2666,2.34375,7.8125,113.5,-,-,30
10-apr.-2017 20:22:38.846,39.60784531,13.4510746,2666,2.34375,2.34375,113.5,-,-,33.5
10-apr.-2017 20:22:38.946,39.2156868,13.38647461,2666,2.34375,2.34375,142.88000488,-,-,33.5
10-apr.-2017 20:22:39.046,39.2156868,13.38647461,2831.25,1.5625,2.34375,142.88000488,-,-,33.5
10-apr.-2017 20:22:39.149,39.2156868,13.38647461,2831.25,1.5625,3.125,142.88000488,-,-,31.5
10-apr.-2017 20:22:39.248,39.60784531,13.76689434,2831.25,1.5625,3.125,142.88000488,-,-,31.5
10-apr.-2017 20:22:39.346,39.60784531,13.76689434,3213.75,1.5625,3.125,221.83000183,-,-,31.5
10-apr.-2017 20:22:39.448,39.60784531,13.76689434,3213.75,4.6875,7.03125,221.83000183,-,-,27
10-apr.-2017 20:22:39.548,39.2156868,13.66640568,3213.75,4.6875,7.03125,221.83000183,-,-,27
10-apr.-2017 20:22:39.646,39.2156868,13.66640568,3427.75,4.6875,7.03125,292.57998657,-,-,27
10-apr.-2017 20:22:39.748,39.2156868,13.66640568,3427.75,7.03125,7.03125,292.57998657,-,-,15.5
10-apr.-2017 20:22:39.849,39.2156868,13.66640568,3427.75,7.03125,12.5,292.57998657,-,-,15.5
10-apr.-2017 20:22:39.947,39.2156868,14.20473576,3427.75,7.03125,12.5,292.57998657,-,-,15.5
10-apr.-2017 20:22:40.046,39.2156868,14.20473576,4173.5,7.03125,12.5,303.5,-,-,15.5
10-apr.-2017 20:22:40.147,39.2156868,14.20473576,4173.5,7.03125,12.5,303.5,-,-,12.5
10-apr.-2017 20:22:40.247,39.60784531,12.98811054,4173.5,7.03125,6.25,303.5,-,-,12.5
10-apr.-2017 20:22:40.348,39.60784531,12.98811054,4376.75,7.03125,6.25,323.07998657,-,-,12.5
10-apr.-2017 20:22:40.447,39.60784531,12.98811054,4376.75,10.15625,7.03125,323.07998657,-,-,10.5
10-apr.-2017 20:22:40.549,39.60784531,12.40671349,4376.75,10.15625,7.03125,323.07998657,-,-,10.5
10-apr.-2017 20:22:40.647,39.60784531,12.40671349,4710.75,10.15625,7.03125,350.01998901,-,-,10.5
10-apr.-2017 20:22:40.747,39.60784531,12.40671349,4710.75,10.15625,7.03125,350.01998901,-,-,11
10-apr.-2017 20:22:40.847,39.60784531,12.65793419,4710.75,10.15625,8.59375,350.01998901,-,-,11
10-apr.-2017 20:22:40.946,39.60784531,12.65793419,5247.5,10.15625,8.59375,363.16000366,-,-,11
10-apr.-2017 20:22:41.047,39.60784531,12.65793419,5247.5,11.71875,8.59375,363.16000366,-,-,13.5
10-apr.-2017 20:22:41.147,39.60784531,12.65793419,5247.5,11.71875,10.9375,363.16000366,-,-,13.5
10-apr.-2017 20:22:41.248,39.60784531,12.39235783,5247.5,11.71875,10.9375,363.16000366,-,-,13.5
10-apr.-2017 20:22:41.347,39.60784531,12.39235783,5706.25,11.71875,10.9375,387.01998901,-,-,13.5
10-apr.-2017 20:22:41.448,39.60784531,12.39235783,5706.25,11.71875,10.9375,387.01998901,-,-,15.5
10-apr.-2017 20:22:41.547,39.60784531,12.61127949,5706.25,11.71875,7.8125,387.01998901,-,-,15.5
10-apr.-2017 20:22:41.647,39.60784531,12.61127949,6172.75,11.71875,7.8125,377.35998535,-,-,15.5
10-apr.-2017 20:22:41.747,39.60784531,12.61127949,6172.75,-0.78125,-2.34375,377.35998535,-,-,15.5
10-apr.-2017 20:22:41.846,39.60784531,11.88274002,6172.75,-0.78125,-2.34375,377.35998535,-,-,15.5
10-apr.-2017 20:22:41.947,39.60784531,11.88274002,6353,-0.78125,-2.34375,389.76998901,-,-,15.5
10-apr.-2017 20:22:42.048,39.60784531,11.88274002,6353,-4.6875,-2.34375,389.76998901,-,-,17
10-apr.-2017 20:22:42.147,38.82352829,12.28469181,6353,-4.6875,-4.6875,389.76998901,-,-,17
10-apr.-2017 20:22:42.248,38.82352829,12.28469181,5879.5,-4.6875,-4.6875,401.47000122,-,-,17
10-apr.-2017 20:22:42.348,38.82352829,12.28469181,5879.5,0.78125,-4.6875,401.47000122,-,-,3
10-apr.-2017 20:22:42.446,38.82352829,12.28469181,5879.5,0.78125,-4.6875,401.47000122,-,-,3
10-apr.-2017 20:22:42.549,38.82352829,10.57280254,5879.5,0.78125,8.59375,401.47000122,-,-,3
10-apr.-2017 20:22:42.646,7.45098066,10.57280254,5879.5,0.78125,8.59375,6.36000013,-,-,3
10-apr.-2017 20:22:42.747,7.45098066,10.57280254,4188.25,0,8.59375,6.36000013,-,-,3
10-apr.-2017 20:22:42.849,7.45098066,10.97116661,4188.25,0,0,6.36000013,-,-,15.5
10-apr.-2017 20:22:42.947,7.45098066,10.97116661,4188.25,0,0,15.80000019,-,-,15.5
10-apr.-2017 20:22:43.047,7.45098066,10.97116661,4153.5,0,0,15.80000019,-,-,15.5
10-apr.-2017 20:22:43.147,7.45098066,10.97116661,4153.5,0,0,15.80000019,-,-,20
10-apr.-2017 20:22:43.249,7.45098066,20.56061935,4153.5,0,0,15.80000019,-,-,20
10-apr.-2017 20:22:43.347,7.45098066,20.56061935,4061,0,0,18.27000046,-,-,20
10-apr.-2017 20:22:43.447,7.45098066,29.39955139,4061,0,0,18.27000046,-,-,19.5
10-apr.-2017 20:22:43.547,7.45098066,29.39955139,4061,0,0,19.61000061,-,-,19.5
10-apr.-2017 20:22:43.646,7.45098066,29.39955139,3977,0,0,19.61000061,-,-,19.5
10-apr.-2017 20:22:43.751,7.45098066,29.39955139,3977,0,0,19.61000061,-,-,19.5
10-apr.-2017 20:22:43.848,7.45098066,29.39955139,3977,0,0,19.61000061,-,-,16.5
10-apr.-2017 20:22:43.948,7.45098066,29.39955139,3977,0,0,19.61000061,-,-,16.5
10-apr.-2017 20:22:44.047,7.45098066,29.39955139,3856,0,0,19.96999931,-,-,16.5
10-apr.-2017 20:22:44.148,7.45098066,29.39955139,3856,0,0,19.96999931,-,-,15
10-apr.-2017 20:22:44.246,7.45098066,29.39955139,3856,0,0,19.96999931,-,-,15
10-apr.-2017 20:22:44.346,7.45098066,29.39955139,3722.25,0,0,20.29999924,-,-,15
10-apr.-2017 20:22:44.447,7.45098066,29.39955139,3722.25,0,0,20.29999924,-,-,14
10-apr.-2017 20:22:44.548,7.45098066,29.39955139,3658.5,0,0,20.5,-,-,14
10-apr.-2017 20:22:44.648,7.45098066,29.39955139,3658.5,0,0,20.5,-,-,12.5
10-apr.-2017 20:22:44.747,7.45098066,29.39955139,3658.5,0,0,20.5,-,-,12.5
10-apr.-2017 20:22:44.847,7.45098066,29.39955139,3526,0,0,20.32999992,-,-,12.5
10-apr.-2017 20:22:44.946,7.45098066,29.39955139,3526,0,0,20.32999992,-,-,18
10-apr.-2017 20:22:45.046,7.45098066,29.39955139,3526,0,0,20.32999992,-,-,18
10-apr.-2017 20:22:45.147,7.45098066,29.39955139,3526,0,0,20.32999992,-,-,18
10-apr.-2017 20:22:45.248,7.45098066,29.39955139,3438.25,0,0,19.62999916,-,-,18
10-apr.-2017 20:22:45.348,7.45098066,29.39955139,3438.25,0,0,19.62999916,-,-,10.5
10-apr.-2017 20:22:45.447,7.45098066,29.39955139,3438.25,0,0,19.62999916,-,-,10.5
10-apr.-2017 20:22:45.547,7.45098066,29.39955139,3438.25,0,0,19.46999931,-,-,10.5
10-apr.-2017 20:22:45.648,7.45098066,29.39955139,3391,0,0,19.46999931,-,-,10.5
10-apr.-2017 20:22:45.747,7.45098066,29.39955139,3391,0,0,19.46999931,-,-,10.5
10-apr.-2017 20:22:45.850,7.45098066,29.39955139,3322.5,0,0,18.69000053,-,-,10.5
10-apr.-2017 20:22:45.947,7.45098066,29.39955139,3322.5,0,0,18.69000053,-,-,9.5
10-apr.-2017 20:22:46.049,7.45098066,29.39955139,3322.5,0,0,18.69000053,-,-,9.5
10-apr.-2017 20:22:46.147,7.45098066,29.39955139,3289.25,0,0,19,-,-,9.5
10-apr.-2017 20:22:46.247,7.45098066,29.39955139,3289.25,0,0,19,-,-,9.5
10-apr.-2017 20:22:46.350,7.45098066,29.39955139,3289.25,0,0,19,-,-,9
10-apr.-2017 20:22:46.447,7.45098066,29.39955139,3289.25,0,0,19,-,-,9
10-apr.-2017 20:22:46.548,7.45098066,29.39955139,3289.25,0,0,18.21999931,-,-,9
10-apr.-2017 20:22:46.649,7.45098066,29.39955139,3240,0,0,18.21999931,-,-,9
10-apr.-2017 20:22:46.747,7.45098066,29.39955139,3240,0,0,18.21999931,-,-,7.5
10-apr.-2017 20:22:46.847,8.62745094,29.39955139,3240,0,0,18.29999924,-,-,7.5
10-apr.-2017 20:22:46.947,8.62745094,29.39955139,3199.75,0,0,18.29999924,-,-,7.5
10-apr.-2017 20:22:47.047,8.62745094,15.54697227,3199.75,0,0,18.29999924,-,-,12.5
10-apr.-2017 20:22:47.149,10.98039246,15.54697227,3199.75,0,0,18.25,-,-,12.5
10-apr.-2017 20:22:47.247,10.98039246,15.54697227,3179.75,0,0,18.25,-,-,33
10-apr.-2017 20:22:47.347,10.98039246,15.54697227,3179.75,0,0,18.25,-,-,33
10-apr.-2017 20:22:47.448,11.37254906,14.20832539,3179.75,0,0,20.87999916,-,-,33
10-apr.-2017 20:22:47.547,11.37254906,14.20832539,3159.25,0,0,20.87999916,-,-,33
10-apr.-2017 20:22:47.647,11.37254906,14.20832539,3159.25,0,0,20.87999916,-,-,34.5
10-apr.-2017 20:22:47.749,11.37254906,12.91274452,3159.25,0,0,20.87999916,-,-,34.5
10-apr.-2017 20:22:47.847,11.37254906,12.91274452,3159.25,0,0,23.79999924,-,-,34.5
10-apr.-2017 20:22:47.947,11.37254906,12.91274452,3124,0,0,23.79999924,-,-,34.5
10-apr.-2017 20:22:48.046,11.37254906,12.91992092,3124,0,-0.78125,23.79999924,-,-,27.5
10-apr.-2017 20:22:48.146,10.1960783,12.91992092,3108.25,0,-0.78125,17.69000053,-,-,27.5
10-apr.-2017 20:22:48.247,10.1960783,12.91992092,3108.25,-2.34375,-0.78125,17.69000053,-,-,31.5
10-apr.-2017 20:22:48.349,9.8039217,12.77995491,3108.25,-2.34375,-6.25,17.69000053,-,-,31.5
10-apr.-2017 20:22:48.447,9.8039217,12.77995491,3074.5,-8.59375,-6.25,17.77000046,-,-,31.5
10-apr.-2017 20:22:48.549,9.8039217,12.77995491,3074.5,-8.59375,-10.15625,17.77000046,-,-,24
10-apr.-2017 20:22:48.647,9.4117651,13.41877365,3074.5,-8.59375,-10.15625,17.77000046,-,-,24
10-apr.-2017 20:22:48.750,9.4117651,13.41877365,3048.25,-7.8125,-10.15625,17.75,-,-,24
10-apr.-2017 20:22:48.849,9.4117651,13.41877365,3048.25,-7.8125,-10.15625,17.75,-,-,16.5
10-apr.-2017 20:22:48.947,9.4117651,14.18679237,3048.25,-7.8125,-7.8125,17.75,-,-,16.5
10-apr.-2017 20:22:49.048,7.45098066,14.18679237,3007.5,-7.8125,-7.8125,17.62999916,-,-,16.5
10-apr.-2017 20:22:49.147,7.45098066,14.18679237,3007.5,-7.03125,-7.8125,17.62999916,-,-,9
10-apr.-2017 20:22:49.249,7.45098066,14.14731503,3007.5,-7.03125,-5.46875,17.62999916,-,-,9
10-apr.-2017 20:22:49.348,7.45098066,14.14731503,2983.25,-7.03125,-5.46875,17.15999985,-,-,9
10-apr.-2017 20:22:49.448,7.45098066,14.14731503,2983.25,-7.8125,-5.46875,17.15999985,-,-,9
10-apr.-2017 20:22:49.548,7.45098066,13.8745594,2983.25,-7.8125,-7.03125,17.15999985,-,-,9
10-apr.-2017 20:22:49.647,7.45098066,13.8745594,2983.25,-7.8125,-7.03125,16.86000061,-,-,9
10-apr.-2017 20:22:49.747,7.45098066,13.8745594,2916,0,-7.03125,16.86000061,-,-,6
10-apr.-2017 20:22:49.848,7.45098066,14.05759239,2916,0,0,16.86000061,-,-,6
10-apr.-2017 20:22:49.947,7.45098066,14.05759239,2916,0,0,16.65999985,-,-,6
10-apr.-2017 20:22:50.047,7.45098066,14.05759239,2890,0,0,16.65999985,-,-,6
10-apr.-2017 20:22:50.146,7.45098066,14.05759239,2890,0,0,16.65999985,-,-,6
10-apr.-2017 20:22:50.248,7.45098066,14.05759239,2890,0,0,16.65999985,-,-,6
10-apr.-2017 20:22:50.347,7.45098066,29.39955139,2890,0,0,16.54999924,-,-,6
10-apr.-2017 20:22:50.448,7.45098066,29.39955139,2845.25,0,0,16.54999924,-,-,6
10-apr.-2017 20:22:50.547,7.45098066,29.39955139,2845.25,0,0,16.54999924,-,-,6
10-apr.-2017 20:22:50.647,7.45098066,29.39955139,2845.25,0,0,16.15999985,-,-,6
10-apr.-2017 20:22:50.749,7.45098066,29.39955139,2798.75,0,0,16.15999985,-,-,6
10-apr.-2017 20:22:50.847,7.45098066,29.39955139,2798.75,0,0,16.15999985,-,-,6
10-apr.-2017 20:22:50.947,7.45098066,29.39955139,2798.75,0,0,16.15999985,-,-,6
10-apr.-2017 20:22:51.049,7.45098066,29.39955139,2769.25,0,0,15.57999992,-,-,6
10-apr.-2017 20:22:51.147,7.45098066,29.39955139,2769.25,0,0,15.57999992,-,-,6.5
10-apr.-2017 20:22:51.249,7.45098066,29.39955139,2769.25,0,0,15.57999992,-,-,6.5
10-apr.-2017 20:22:51.348,7.45098066,29.39955139,2723.25,0,0,15.55000019,-,-,6.5
10-apr.-2017 20:22:51.447,7.45098066,29.39955139,2723.25,0,0,15.55000019,-,-,6.5
10-apr.-2017 20:22:51.549,7.45098066,29.39955139,2723.25,0,0,15.55000019,-,-,7.5
10-apr.-2017 20:22:51.647,7.45098066,29.39955139,2723.25,0,0,15.55000019,-,-,7.5
10-apr.-2017 20:22:51.747,7.45098066,29.39955139,2672.75,0,0,15.10999966,-,-,7.5
10-apr.-2017 20:22:51.848,7.45098066,29.39955139,2672.75,0,0,15.10999966,-,-,7.5
10-apr.-2017 20:22:51.947,7.45098066,29.39955139,2672.75,0,0,15.10999966,-,-,7.5
10-apr.-2017 20:22:52.047,7.45098066,29.39955139,2624,0,0,14.60999966,-,-,7.5
10-apr.-2017 20:22:52.147,7.45098066,29.39955139,2624,0,0,14.60999966,-,-,8
10-apr.-2017 20:22:52.248,7.45098066,29.39955139,2624,0,0,14.5,-,-,8
10-apr.-2017 20:22:52.347,7.45098066,29.39955139,2601.5,0,0,14.5,-,-,8
10-apr.-2017 20:22:52.446,7.45098066,29.39955139,2601.5,0,0,14.5,-,-,8
10-apr.-2017 20:22:52.547,7.45098066,29.39955139,2601.5,0,0,14.5,-,-,8
10-apr.-2017 20:22:52.647,7.45098066,29.39955139,2577.25,0,0,14.05000019,-,-,8
10-apr.-2017 20:22:52.749,7.45098066,29.39955139,2577.25,0,0,14.05000019,-,-,8
10-apr.-2017 20:22:52.848,7.45098066,29.39955139,2577.25,0,0,14.05000019,-,-,9
10-apr.-2017 20:22:52.947,7.45098066,29.39955139,2577.25,0,0,13.85999966,-,-,9
10-apr.-2017 20:22:53.047,7.45098066,29.39955139,2535.25,0,0,13.85999966,-,-,9
10-apr.-2017 20:22:53.149,7.45098066,29.39955139,2535.25,0,0,13.85999966,-,-,9
10-apr.-2017 20:22:53.247,7.45098066,29.39955139,2486,0,0,13.47000027,-,-,9
10-apr.-2017 20:22:53.349,7.45098066,29.39955139,2486,0,0,13.47000027,-,-,9.5
10-apr.-2017 20:22:53.448,7.45098066,29.39955139,2486,0,0,13.47000027,-,-,9.5
10-apr.-2017 20:22:53.546,7.45098066,29.39955139,2463,0,0,13.13000011,-,-,9.5
10-apr.-2017 20:22:53.650,7.45098066,29.39955139,2463,0,0,13.13000011,-,-,10.5
10-apr.-2017 20:22:53.746,7.45098066,29.39955139,2435.75,0,0,12.85999966,-,-,10.5
10-apr.-2017 20:22:53.847,7.45098066,29.39955139,2435.75,0,0,12.85999966,-,-,11
10-apr.-2017 20:22:53.946,7.45098066,29.39955139,2435.75,0,0,12.85999966,-,-,11
10-apr.-2017 20:22:54.048,7.45098066,29.39955139,2435.75,0,0,12.85999966,-,-,11
10-apr.-2017 20:22:54.146,7.45098066,29.39955139,2435.75,0,0,12.68999958,-,-,11
10-apr.-2017 20:22:54.249,7.45098066,29.39955139,2385.75,0,0,12.68999958,-,-,11
10-apr.-2017 20:22:54.347,7.45098066,29.39955139,2385.75,0,0,12.68999958,-,-,13.5
10-apr.-2017 20:22:54.448,7.45098066,29.39955139,2385.75,0,0,12.5,-,-,13.5
10-apr.-2017 20:22:54.549,7.45098066,29.39955139,2338.25,0,0,12.5,-,-,13.5
10-apr.-2017 20:22:54.648,7.45098066,29.39955139,2338.25,0,0,12.5,-,-,12.5
10-apr.-2017 20:22:54.750,10.58823586,29.39955139,2338.25,0,0,12.5,-,-,12.5
10-apr.-2017 20:22:54.848,10.58823586,29.39955139,2332.5,0,0,15.02000046,-,-,12.5
10-apr.-2017 20:22:54.947,10.58823586,29.39955139,2332.5,0,0,15.02000046,-,-,33
10-apr.-2017 20:22:55.047,18.8235302,29.39955139,2332.5,0,0,15.02000046,-,-,33
10-apr.-2017 20:22:55.147,18.8235302,29.39955139,2485,0,0,74.87999725,-,-,33
10-apr.-2017 20:22:55.249,18.8235302,29.39955139,2485,0,0,74.87999725,-,-,33
10-apr.-2017 20:22:55.348,18.8235302,29.39955139,2485,0,0,74.87999725,-,-,30.5
10-apr.-2017 20:22:55.447,25.09803963,14.02170467,2485,0,0,80.01999664,-,-,30.5
10-apr.-2017 20:22:55.547,25.09803963,14.02170467,2493.75,1.5625,0,80.01999664,-,-,30.5
10-apr.-2017 20:22:55.647,25.09803963,14.02170467,2493.75,1.5625,3.90625,80.01999664,-,-,32
10-apr.-2017 20:22:55.747,38.82352829,14.74665546,2493.75,1.5625,3.90625,80.01999664,-,-,32
10-apr.-2017 20:22:55.849,38.82352829,14.74665546,2510,6.25,3.90625,94.51999664,-,-,32
10-apr.-2017 20:22:55.948,38.82352829,14.74665546,2510,6.25,7.03125,94.51999664,-,-,33
10-apr.-2017 20:22:56.048,39.2156868,14.18320274,2510,6.25,7.03125,106,-,-,33
10-apr.-2017 20:22:56.147,39.2156868,14.18320274,2615.25,6.25,7.03125,106,-,-,33
10-apr.-2017 20:22:56.249,39.2156868,14.18320274,2615.25,6.25,5.46875,106,-,-,33
10-apr.-2017 20:22:56.348,39.2156868,13.23215294,2615.25,6.25,5.46875,106,-,-,33
10-apr.-2017 20:22:56.450,39.2156868,13.23215294,2672.25,3.125,5.46875,123.12999725,-,-,33
10-apr.-2017 20:22:56.548,39.2156868,13.23215294,2672.25,3.125,5.46875,123.12999725,-,-,33
10-apr.-2017 20:22:56.647,39.2156868,13.63769531,2672.25,3.125,3.125,123.12999725,-,-,33
10-apr.-2017 20:22:56.747,39.2156868,13.63769531,2672.25,3.125,3.125,152.63000488,-,-,33
10-apr.-2017 20:22:56.848,39.2156868,13.63769531,2801,3.125,3.125,152.63000488,-,-,27.5
10-apr.-2017 20:22:56.947,39.2156868,13.89250469,2801,3.125,3.90625,152.63000488,-,-,27.5
10-apr.-2017 20:22:57.047,39.2156868,13.89250469,2876.5,4.6875,3.90625,170.05000305,-,-,27.5
10-apr.-2017 20:22:57.148,39.2156868,13.8745594,2876.5,4.6875,6.25,170.05000305,-,-,24.5
10-apr.-2017 20:22:57.247,39.2156868,13.8745594,2876.5,4.6875,6.25,170.05000305,-,-,24.5
10-apr.-2017 20:22:57.349,39.2156868,13.8745594,3059,7.8125,6.25,217.88000488,-,-,24.5
10-apr.-2017 20:22:57.446,39.2156868,13.83867073,3059,7.8125,10.15625,217.88000488,-,-,19.5
10-apr.-2017 20:22:57.546,39.2156868,13.83867073,3160,7.8125,10.15625,265.57998657,-,-,19.5
10-apr.-2017 20:22:57.649,39.2156868,13.83867073,3160,9.375,10.15625,265.57998657,-,-,15.5
10-apr.-2017 20:22:57.748,39.2156868,13.54797459,3160,9.375,11.71875,265.57998657,-,-,15.5
10-apr.-2017 20:22:57.850,39.2156868,13.54797459,3160,9.375,11.71875,265.57998657,-,-,15.5
10-apr.-2017 20:22:57.946,39.2156868,13.54797459,3424.5,7.8125,11.71875,255.77000427,-,-,15.5
10-apr.-2017 20:22:58.047,39.2156868,13.65922832,3424.5,7.8125,7.8125,255.77000427,-,-,16.5
10-apr.-2017 20:22:58.146,39.60784531,13.65922832,3424.5,7.8125,7.8125,279.60998535,-,-,16.5
10-apr.-2017 20:22:58.252,39.60784531,13.65922832,3575.5,8.59375,7.8125,279.60998535,-,-,15.5
10-apr.-2017 20:22:58.347,39.60784531,13.27163124,3575.5,8.59375,8.59375,279.60998535,-,-,15.5
10-apr.-2017 20:22:58.449,39.60784531,13.27163124,3575.5,8.59375,8.59375,288.51998901,-,-,15.5
10-apr.-2017 20:22:58.547,39.60784531,13.27163124,3803.25,6.25,8.59375,288.51998901,-,-,15.5
10-apr.-2017 20:22:58.647,39.60784531,13.08859825,3803.25,6.25,7.03125,288.51998901,-,-,15
10-apr.-2017 20:22:58.749,39.2156868,13.08859825,3803.25,6.25,7.03125,299.76998901,-,-,15
10-apr.-2017 20:22:58.847,39.2156868,13.08859825,3922.75,6.25,7.03125,299.76998901,-,-,15
10-apr.-2017 20:22:58.946,39.2156868,13.08859825,3922.75,6.25,6.25,299.76998901,-,-,14
10-apr.-2017 20:22:59.046,39.2156868,13.01682091,3922.75,6.25,6.25,299.76998901,-,-,14
10-apr.-2017 20:22:59.148,39.2156868,13.01682091,3922.75,6.25,6.25,299.76998901,-,-,14
10-apr.-2017 20:22:59.247,39.2156868,13.01682091,4140.25,6.25,6.25,315.35998535,-,-,14
10-apr.-2017 20:22:59.347,39.2156868,13.01682091,4140.25,7.8125,7.8125,315.35998535,-,-,12
10-apr.-2017 20:22:59.448,39.60784531,12.99169922,4140.25,7.8125,7.8125,315.35998535,-,-,12
10-apr.-2017 20:22:59.547,39.60784531,12.99169922,4385.75,7.8125,7.8125,328.13000488,-,-,12
10-apr.-2017 20:22:59.646,39.60784531,12.99169922,4385.75,8.59375,8.59375,328.13000488,-,-,10.5
10-apr.-2017 20:22:59.750,39.60784531,12.91992092,4385.75,8.59375,8.59375,328.13000488,-,-,10.5
10-apr.-2017 20:22:59.847,39.60784531,12.91992092,4625.25,9.375,8.59375,336.88000488,-,-,10.5
10-apr.-2017 20:22:59.947,39.60784531,12.91992092,4625.25,9.375,7.8125,336.88000488,-,-,10.5
10-apr.-2017 20:23:00.047,39.60784531,12.72253418,4625.25,9.375,7.8125,336.88000488,-,-,10.5
10-apr.-2017 20:23:00.147,39.60784531,12.72253418,4682.5,7.8125,7.8125,348.85998535,-,-,10.5
10-apr.-2017 20:23:00.247,39.60784531,12.72253418,4682.5,7.8125,9.375,348.85998535,-,-,10.5
10-apr.-2017 20:23:00.348,39.60784531,13.27521992,4682.5,7.8125,9.375,348.85998535,-,-,10.5
10-apr.-2017 20:23:00.450,39.60784531,13.27521992,4682.5,7.8125,9.375,348.85998535,-,-,10.5
10-apr.-2017 20:23:00.547,39.60784531,13.27521992,4890.25,11.71875,9.375,355.47000122,-,-,10.5
10-apr.-2017 20:23:00.648,39.60784531,13.27521992,4890.25,11.71875,7.03125,355.47000122,-,-,10.5
10-apr.-2017 20:23:00.752,39.60784531,12.57897854,4890.25,11.71875,7.03125,355.47000122,-,-,10.5
10-apr.-2017 20:23:00.848,39.60784531,12.57897854,4994,11.71875,7.03125,359.60998535,-,-,10.5
10-apr.-2017 20:23:00.947,39.60784531,12.57897854,4994,11.71875,8.59375,359.60998535,-,-,12.5
10-apr.-2017 20:23:01.047,39.60784531,12.50002384,4994,11.71875,8.59375,359.60998535,-,-,12.5
10-apr.-2017 20:23:01.146,39.60784531,12.50002384,5206,11.71875,8.59375,369.69000244,-,-,12.5
10-apr.-2017 20:23:01.254,39.60784531,12.50002384,5206,11.71875,10.15625,369.69000244,-,-,12.5
10-apr.-2017 20:23:01.346,39.60784531,12.67587948,5206,11.71875,10.15625,369.69000244,-,-,12.5
10-apr.-2017 20:23:01.448,39.60784531,12.67587948,5305.5,12.5,10.15625,370.22000122,-,-,12.5
10-apr.-2017 20:23:01.546,39.60784531,12.67587948,5305.5,12.5,5.46875,370.22000122,-,-,2
10-apr.-2017 20:23:01.648,39.60784531,12.39235783,5305.5,12.5,5.46875,370.22000122,-,-,2
10-apr.-2017 20:23:01.748,7.45098066,12.39235783,5305.5,12.5,5.46875,5.25,-,-,2
10-apr.-2017 20:23:01.848,7.45098066,12.39235783,5303.25,0,5.46875,5.25,-,-,2
10-apr.-2017 20:23:01.947,7.45098066,12.39235783,5303.25,0,0,5.25,-,-,27.5
10-apr.-2017 20:23:02.047,7.45098066,10.55844688,5303.25,0,0,5.25,-,-,27.5
10-apr.-2017 20:23:02.147,7.45098066,10.55844688,5164,0,0,17.36000061,-,-,27.5
10-apr.-2017 20:23:02.247,7.45098066,10.55844688,5164,0,0,17.36000061,-,-,27.5
10-apr.-2017 20:23:02.347,7.45098066,29.39955139,5164,0,0,17.36000061,-,-,27.5
10-apr.-2017 20:23:02.449,7.45098066,29.39955139,5080.25,0,0,20.40999985,-,-,27.5
10-apr.-2017 20:23:02.547,7.45098066,29.39955139,5080.25,0,0,20.40999985,-,-,27.5
10-apr.-2017 20:23:02.648,7.45098066,29.39955139,5080.25,0,0,21.29999924,-,-,27.5
10-apr.-2017 20:23:02.748,7.45098066,29.39955139,4912.5,0,0,21.29999924,-,-,27.5
10-apr.-2017 20:23:02.847,7.45098066,29.39955139,4912.5,0,0,21.29999924,-,-,27
10-apr.-2017 20:23:02.947,7.45098066,29.39955139,4912.5,0,0,21.29999924,-,-,27
10-apr.-2017 20:23:03.046,7.45098066,29.39955139,4712.5,0,0,21.40999985,-,-,27
10-apr.-2017 20:23:03.148,7.45098066,29.39955139,4712.5,0,0,21.40999985,-,-,25.5
10-apr.-2017 20:23:03.247,7.45098066,29.39955139,4712.5,0,0,21.40999985,-,-,25.5
10-apr.-2017 20:23:03.348,7.45098066,29.39955139,4627,0,0,21.71999931,-,-,25.5
10-apr.-2017 20:23:03.449,7.45098066,29.39955139,4627,0,0,21.71999931,-,-,25.5
10-apr.-2017 20:23:03.547,7.45098066,29.39955139,4627,0,0,21.71999931,-,-,25.5
10-apr.-2017 20:23:03.647,7.45098066,29.39955139,4627,0,0,22.11000061,-,-,25.5
10-apr.-2017 20:23:03.747,7.45098066,29.39955139,4413.75,0,0,22.11000061,-,-,23
10-apr.-2017 20:23:03.847,7.45098066,29.39955139,4413.75,0,0,22.11000061,-,-,23
10-apr.-2017 20:23:03.946,7.45098066,29.39955139,4335.75,0,0,21.86000061,-,-,23
10-apr.-2017 20:23:04.046,7.45098066,29.39955139,4335.75,0,0,21.86000061,-,-,21
10-apr.-2017 20:23:04.146,7.45098066,29.39955139,4335.75,0,0,21.86000061,-,-,21
10-apr.-2017 20:23:04.247,7.45098066,29.39955139,4335.75,0,0,21.86000061,-,-,21
10-apr.-2017 20:23:04.346,7.45098066,29.39955139,4135.5,0,0,21.90999985,-,-,21
10-apr.-2017 20:23:04.447,7.45098066,29.39955139,4135.5,0,0,21.90999985,-,-,19.5
10-apr.-2017 20:23:04.548,7.45098066,29.39955139,4135.5,0,0,21.90999985,-,-,19.5
10-apr.-2017 20:23:04.649,7.45098066,29.39955139,4047.75,0,0,21.27000046,-,-,19.5
10-apr.-2017 20:23:04.748,7.45098066,29.39955139,4047.75,0,0,21.27000046,-,-,16.5
